district,year,new_parties,new_parties_caste,new_parties_religious,new_parties_socialist,new_parties_communist,new_parties_issues,new_parties_nationalist,new_parties_other,first_foundings,first_foundings_caste,first_foundings_religious,first_foundings_socialist,first_foundings_communist,first_foundings_issues,first_foundings_nationalist,first_foundings_other,franchise_foundings,franchise_foundings_caste,franchise_foundings_religious,franchise_foundings_socialist,franchise_foundings_communist,franchise_foundings_issues,franchise_foundings_nationalist,franchise_foundings_other,voting_participation,raw_rainfall,standardized_rainfall,mild_drought,moderate_drought,mild_flood,moderate_flood,mild_drought_or_flood,moderate_drought_or_flood
Datia,1989,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Datia,1991,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Datia,1996,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Datia,1998,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Datia,1999,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Dausa,1951,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Dausa,1957,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,38.639999,763.3841667,0.68577248,0,0,0,0,0,0
Dausa,1962,3,0,2,0,0,0,0,1,2,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,59.759998,733.2764,0.37748504,0,0,0,0,0,0
Dausa,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,765.8524,0.71104592,0,0,0,0,0,0
Dausa,1971,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,650.91225,-0.46587992,0,0,0,0,0,0
Dausa,1977,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,745.333,0.50093818,0,0,0,0,0,0
Dausa,1980,3,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,656.6156667,-0.40747997,0,0,0,0,0,0
Dausa,1989,4,1,0,1,0,1,0,0,2,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,,492.5825,-2.0870922,1,1,0,0,1,1
Dausa,1991,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,,700.4365,0.041221987,0,0,0,0,0,0
Dausa,1996,3,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,862.49975,1.7006632,0,0,1,0,1,0
Dausa,1998,3,1,0,1,0,1,0,0,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,66.849998,690.8935,-0.056493241,0,0,0,0,0,0
Dausa,1999,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,59.619999,738.072,0.42658943,0,0,0,0,0,0
Davangere,1951,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Davangere,1957,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Davangere,1962,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Davangere,1967,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Davangere,1971,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Davangere,1977,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,,1408.261667,0.27551728,0,0,0,0,0,0
Davangere,1980,3,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,1402.299667,0.2419564,0,0,0,0,0,0
Davangere,1989,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,1233.1055,-0.71045995,1,0,0,0,1,0
Davangere,1991,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,1190.2675,-0.95160067,1,0,0,0,1,0
Davangere,1996,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,1359.1895,-0.000716434,0,0,0,0,0,0
Davangere,1998,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.059998,1534.682,0.98715407,0,0,0,0,0,0
Davangere,1999,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,72.5,1289.337,-0.3939254,0,0,0,0,0,0
Dehradun,1951,6,0,2,3,0,0,1,0,6,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,36.226112,940.7335,0.36938807,0,0,0,0,0,0
Dehradun,1957,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,45.219997,891.9298333,-0.039147973,0,0,0,0,0,0
Dehradun,1962,2,0,1,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,57.192001,953.4446,0.47579286,0,0,0,0,0,0
Dehradun,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,853.284,-0.36265269,0,0,0,0,0,0
Dehradun,1971,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,892.5685,-0.033801686,0,0,0,0,0,0
Dehradun,1977,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Dehradun,1980,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Dehradun,1989,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Dehradun,1991,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Dehradun,1996,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Dehradun,1998,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Dehradun,1999,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Deogarh,1951,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Deogarh,1957,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Deogarh,1962,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Deogarh,1967,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Deogarh,1971,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Deogarh,1977,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,,1307.890333,0.30706349,0,0,0,0,0,0
Deogarh,1980,5,1,0,0,1,0,0,2,3,1,0,0,0,0,0,1,2,0,0,0,1,0,0,1,,1367.417667,0.65997267,0,0,0,0,0,0
Deogarh,1989,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,1158.31225,-0.57971364,1,0,0,0,1,0
Deogarh,1991,4,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,4,1,0,1,0,1,0,1,,1564.051,1.8257179,0,0,1,0,1,0
Deogarh,1996,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,1163.53575,-0.54874599,1,0,0,0,1,0
Deogarh,1998,5,0,0,3,1,0,0,0,2,0,0,1,1,0,0,0,3,0,0,2,0,0,0,0,59.799999,1174.619,-0.48303869,0,0,0,0,0,0
Deogarh,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.080002,1222.856,-0.19706452,0,0,0,0,0,0
Deoria,1951,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Deoria,1957,4,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,3,0,1,0,1,0,1,0,37.913334,1101.021667,0.91995734,0,0,0,0,0,0
Deoria,1962,3,0,1,1,0,0,0,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,48.029999,1053.8872,0.61819655,0,0,0,0,0,0
Deoria,1967,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,924.7476,-0.20857131,0,0,0,0,0,0
Deoria,1971,2,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,1121.881,1.0535014,0,0,0,0,0,0
Deoria,1977,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,998.3385,0.26256683,0,0,0,0,0,0
Deoria,1980,4,1,0,0,0,0,1,1,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,1086.827333,0.82908344,0,0,0,0,0,0
Deoria,1989,6,0,0,1,1,1,0,1,2,0,0,0,1,1,0,0,4,0,0,1,0,0,0,1,,1007.1295,0.31884792,0,0,0,0,0,0
Deoria,1991,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,,754.373,-1.2993308,1,1,0,0,1,1
Deoria,1996,7,1,1,2,0,0,0,0,3,0,1,1,0,0,0,0,4,1,0,1,0,0,0,0,,829.2845,-0.81973803,1,0,0,0,1,0
Deoria,1998,3,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,52.184998,838.703,-0.75943959,1,0,0,0,1,0
Deoria,1999,4,1,0,2,1,0,0,0,1,0,0,1,0,0,0,0,3,1,0,1,1,0,0,0,53.337334,760.082,-1.262781,1,1,0,0,1,1
Dewas,1951,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Dewas,1957,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Dewas,1962,3,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,54.810001,1141.5994,2.0749331,0,0,1,1,1,1
Dewas,1967,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Dewas,1971,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Dewas,1977,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Dewas,1980,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Dewas,1989,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Dewas,1991,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Dewas,1996,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Dewas,1998,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Dewas,1999,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Dhanbad,1951,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Dhanbad,1957,4,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,3,1,0,0,1,0,1,0,33.18,1252.944667,-0.30000344,0,0,0,0,0,0
Dhanbad,1962,3,0,1,1,0,0,0,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,45.900002,1277.6216,-0.1496553,0,0,0,0,0,0
Dhanbad,1967,4,0,1,1,1,0,0,1,3,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,,1190.7796,-0.67875403,1,0,0,0,1,0
Dhanbad,1971,4,1,0,0,1,1,0,0,3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,,1540.79075,1.4537446,0,0,0,0,0,0
Dhanbad,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1385.2495,0.5060848,0,0,0,0,0,0
Dhanbad,1980,4,1,0,0,0,0,1,1,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,1385.728333,0.50900221,0,0,0,0,0,0
Dhanbad,1989,4,1,0,0,1,1,0,0,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,1247.96875,-0.33032,0,0,0,0,0,0
Dhanbad,1991,5,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,2,0,0,,1629.9615,1.9970317,0,0,1,0,1,0
Dhanbad,1996,9,0,1,0,3,0,0,0,5,0,1,0,2,0,0,0,4,0,0,0,1,0,0,0,,1293.79925,-0.051090386,0,0,0,0,0,0
Dhanbad,1998,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,61.869999,1260.9805,-0.25104386,0,0,0,0,0,0
Dhanbad,1999,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,53.779999,1330.529,0.17269146,0,0,0,0,0,0
Dhar,1951,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Dhar,1957,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Dhar,1962,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Dhar,1967,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,,694.5168,-0.72498322,1,0,0,0,1,0
Dhar,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,784.25725,0.23487505,0,0,0,0,0,0
Dhar,1977,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,845.7738333,0.8928526,0,0,0,0,0,0
Dhar,1980,3,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,766.56,0.04558637,0,0,0,0,0,0
Dhar,1989,2,1,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,697.2405,-0.69585067,1,0,0,0,1,0
Dhar,1991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,771.3305,0.096611343,0,0,0,0,0,0
Dhar,1996,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,886.1615,1.3248366,0,0,0,0,0,0
Dhar,1998,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,62.439999,796.3045,0.36373168,0,0,0,0,0,0
Dhar,1999,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60.389999,757.867,-0.047393419,0,0,0,0,0,0
Dharmapuri,1951,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51.529999,663.203,-1.8437065,1,1,0,0,1,1
Dharmapuri,1957,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Dharmapuri,1962,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Dharmapuri,1967,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Dharmapuri,1971,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Dharmapuri,1977,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,842.8061667,0.13124438,0,0,0,0,0,0
Dharmapuri,1980,3,1,0,0,1,0,0,1,2,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,,777.185,-0.59033853,1,0,0,0,1,0
Dharmapuri,1989,3,1,0,0,0,0,0,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,,884.1695,0.58608353,0,0,0,0,0,0
Dharmapuri,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,813.914,-0.18645942,0,0,0,0,0,0
Dharmapuri,1996,4,1,0,0,0,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,,852.34275,0.23611048,0,0,0,0,0,0
Dharmapuri,1998,3,1,0,1,1,0,0,0,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,54.419998,1068.7045,2.6152658,0,0,1,1,1,1
Dharmapuri,1999,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,59.419998,896.873,0.72577363,0,0,0,0,0,0
Dharwad,1951,2,0,0,1,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,61.800003,2689.5075,1.4016504,0,0,0,0,0,0
Dharwad,1957,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,55.393333,2704.9715,1.4459821,0,0,0,0,0,0
Dharwad,1962,3,0,1,1,0,0,0,1,2,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,64.173332,2640.6606,1.2616178,0,0,0,0,0,0
Dharwad,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2387.8188,0.5367794,0,0,0,0,0,0
Dharwad,1971,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,2164.0515,-0.1047091,0,0,0,0,0,0
Dharwad,1977,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2061.012,-0.40009925,0,0,0,0,0,0
Dharwad,1980,4,1,0,0,0,0,1,1,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,2164.33,-0.1039107,0,0,0,0,0,0
Dharwad,1989,6,0,1,0,2,0,0,0,4,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,,1828.23375,-1.06742,1,1,0,0,1,1
Dharwad,1991,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,1,,1809.619,-1.1207842,1,1,0,0,1,1
Dharwad,1996,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,2078.3625,-0.35035941,0,0,0,0,0,0
Dharwad,1998,4,1,0,0,0,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,65.454002,2259.022,0.16754912,0,0,0,0,0,0
Dharwad,1999,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,70.305,1966.697,-0.67047828,1,0,0,0,1,0
Dhenkanal,1951,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Dhenkanal,1957,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,40.419998,1347.4145,0.56432682,0,0,0,0,0,0
Dhenkanal,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.700001,1322.2514,0.2528064,0,0,0,0,0,0
Dhenkanal,1967,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,1242.5102,-0.7343936,1,0,0,0,1,0
Dhenkanal,1971,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,1381.5105,0.98643696,0,0,0,0,0,0
Dhenkanal,1977,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1258.0105,-0.54249913,1,0,0,0,1,0
Dhenkanal,1980,3,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1219.885,-1.0144947,1,1,0,0,1,1
Dhenkanal,1989,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,1269.437,-0.40103847,0,0,0,0,0,0
Dhenkanal,1991,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,1,,1456.8335,1.9189394,0,0,1,0,1,0
Dhenkanal,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1330.5065,0.35500494,0,0,0,0,0,0
Dhenkanal,1998,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,54.43,1441.761,1.7323412,0,0,1,0,1,0
Dhenkanal,1999,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54.610001,1330.504,0.35497397,0,0,0,0,0,0
Dhubri,1951,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Dhubri,1957,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,47.310001,2257.689167,-0.026905527,0,0,0,0,0,0
Dhubri,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.029999,2033.2418,-1.1016413,1,1,0,0,1,1
Dhubri,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1965.7608,-1.424765,1,1,0,0,1,1
Dhubri,1971,3,0,0,1,1,0,1,0,2,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,,2238.91925,-0.11678273,0,0,0,0,0,0
Dhubri,1977,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2298.431167,0.16818203,0,0,0,0,0,0
Dhubri,1980,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Dhubri,1989,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Dhubri,1991,9,2,0,1,1,0,1,0,3,1,0,0,0,0,0,0,6,1,0,1,1,0,1,0,,2493.48,1.102147,0,0,0,0,0,0
Dhubri,1996,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,2189.6615,-0.3526468,0,0,0,0,0,0
Dhubri,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.650002,2009.3915,-1.2158452,1,1,0,0,1,1
Dhubri,1999,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,78.580002,2304.211,0.19585797,0,0,0,0,0,0
Dhule,1951,3,0,0,1,1,0,1,0,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,50.07,893.199,-2.0116763,1,1,0,0,1,1
Dhule,1957,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,50.18,1117.982333,-0.061772298,0,0,0,0,0,0
Dhule,1962,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,60.380001,1230.0844,0.91066754,0,0,0,0,0,0
Dhule,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1205.8522,0.70046306,0,0,0,0,0,0
Dhule,1971,3,1,0,0,0,0,1,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1248.93375,1.074178,0,0,0,0,0,0
Dhule,1977,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1088.157833,-0.32048771,0,0,0,0,0,0
Dhule,1980,2,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1072.909333,-0.45276225,0,0,0,0,0,0
Dhule,1989,4,1,0,0,0,1,1,0,3,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,,1082.78925,-0.36705798,0,0,0,0,0,0
Dhule,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1208.026,0.71931988,0,0,0,0,0,0
Dhule,1996,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1274.1115,1.2925847,0,0,0,0,0,0
Dhule,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.110001,1272.577,1.2792735,0,0,0,0,0,0
Dhule,1999,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,56.790001,1032.19,-0.80598587,1,0,0,0,1,0
Dindigul,1951,3,0,0,1,1,0,1,0,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,60.299999,1377.02,-1.1204027,1,1,0,0,1,1
Dindigul,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.099998,1686.494,1.3322906,0,0,0,0,0,0
Dindigul,1962,2,0,0,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,71.900002,1526.874,0.067244455,0,0,0,0,0,0
Dindigul,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1560.1498,0.33096722,0,0,0,0,0,0
Dindigul,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1432.851,-0.67792183,1,0,0,0,1,0
Dindigul,1977,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,,1645.019167,1.0035876,0,0,0,0,0,0
Dindigul,1980,3,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1339.926667,-1.4143808,1,1,0,0,1,1
Dindigul,1989,3,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1641.598,0.97647363,0,0,0,0,0,0
Dindigul,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1436.742,-0.64708424,1,0,0,0,1,0
Dindigul,1996,5,1,0,0,0,0,0,2,3,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,,1473.94975,-0.35219938,0,0,0,0,0,0
Dindigul,1998,2,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54.584286,1787.786,2.1350665,0,0,1,1,1,1
Dindigul,1999,4,1,0,1,1,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,58.312,1451.921,-0.52678519,1,0,0,0,1,0
Dumka,1951,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Dumka,1957,3,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,38.810001,1309.316667,0.070622742,0,0,0,0,0,0
Dumka,1962,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35.279999,1312.023,0.086622372,0,0,0,0,0,0
Dumka,1967,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,,1143.7574,-0.90815079,1,0,0,0,1,0
Dumka,1971,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,1554.87875,1.5223668,0,0,1,0,1,0
Dumka,1977,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1334.281333,0.21821192,0,0,0,0,0,0
Dumka,1980,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,,1396.165,0.58406335,0,0,0,0,0,0
Dumka,1989,3,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,1165.6435,-0.77876186,1,0,0,0,1,0
Dumka,1991,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,,1601.499,1.797982,0,0,1,0,1,0
Dumka,1996,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,1227.118,-0.4153294,0,0,0,0,0,0
Dumka,1998,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,63.23,1251.721,-0.26987836,0,0,0,0,0,0
